,Name,Score,Review,Link,Addr,area,lat,lng
552,초가달빛,3.3,36,https://place.map.kakao.com/430846935,"
제주특별자치도 서귀포시 표선면 번영로 2570 1층
(지번) 표선면 성읍리 2425-1
",pyoseon,33.4035709,126.7804804
553,카페촐,5.0,10,https://place.map.kakao.com/763102398,"
제주특별자치도 서귀포시 표선면 성읍이리로 74
(지번) 표선면 성읍리 2893-8
",pyoseon,33.4119634,126.7739148
554,카페인,4.4,14,https://place.map.kakao.com/719931215,"
제주특별자치도 서귀포시 표선면 표선동서로264번길 22 2층 202호
(지번) 표선면 표선리 484
",pyoseon,33.3270707,126.8359945
555,매일더탐나,0.0,3,https://place.map.kakao.com/634457668,"
제주특별자치도 서귀포시 표선면 일주동로6455번길 9
(지번) 표선면 토산리 426-6
",pyoseon,33.3067321,126.7828911
556,그린블리스,5.0,10,https://place.map.kakao.com/603914891,"
제주특별자치도 서귀포시 표선면 가마행남로 12
(지번) 표선면 세화리 219-1
",pyoseon,33.3060272,126.8024855
557,우리동네가시리,4.0,0,https://place.map.kakao.com/24983104,"
제주특별자치도 서귀포시 표선면 가시로565번길 24
(지번) 표선면 가시리 1898-1
",pyoseon,33.3530664,126.7713119
558,그리트,4.7,22,https://place.map.kakao.com/1149482743,"
제주특별자치도 서귀포시 표선면 일주동로 6010 1층
(지번) 표선면 표선리 2196-1
",pyoseon,33.3182112,126.8101675
559,헤세드하우스카페,5.0,0,https://place.map.kakao.com/26503795,"
제주특별자치도 서귀포시 표선면 가마행남로 42
(지번) 표선면 세화리 240-3
",pyoseon,33.3053725,126.8049995
560,달보드레카페,3.8,1,https://place.map.kakao.com/27445546,"
제주특별자치도 서귀포시 표선면 민속해안로 635
(지번) 표선면 표선리 40-3
",pyoseon,33.3253477,126.8378293
561,메가MGC커피 제주표선점,2.4,0,https://place.map.kakao.com/1776975429,"
제주특별자치도 서귀포시 표선면 표선동서로 252 1층
(지번) 표선면 표선리 604
",pyoseon,33.326243,126.8333118
562,예술창고내맘,3.16,0,https://place.map.kakao.com/302298549,"
제주특별자치도 서귀포시 표선면 세성로333번길 26-2
(지번) 표선면 세화리 1940
",pyoseon,33.3307819,126.7938572
563,컴포즈커피 서귀포표선점,4.5,1,https://place.map.kakao.com/1602572073,"
제주특별자치도 서귀포시 표선면 표선중앙로 71 1층
(지번) 표선면 표선리 570-1
",pyoseon,33.3269036,126.8322172
564,빽다방 서귀포성읍마을점,4.5,3,https://place.map.kakao.com/1177390643,"
제주특별자치도 서귀포시 표선면 성읍정의현로22번길 9-1 1층
(지번) 표선면 성읍리 987-3
",pyoseon,33.3846924,126.8022873
565,카페따라비,4.5,2,https://place.map.kakao.com/2001554293,"
제주특별자치도 서귀포시 표선면 중산간동로 5110 101호
(지번) 표선면 가시리 2519-8
",pyoseon,33.3662211,126.7805125
566,올인블룸,5.0,3,https://place.map.kakao.com/2009074607,"
제주특별자치도 서귀포시 표선면 일주동로 6216 1층
(지번) 표선면 세화리 129-6
",pyoseon,33.3075808,126.8077484
567,툇마루커피,0.0,2,https://place.map.kakao.com/1153795271,"
제주특별자치도 서귀포시 표선면 성읍정의현로 53
(지번) 표선면 성읍리 813-4
",pyoseon,33.3873938,126.8010884
568,카페모먼트,4.7,0,https://place.map.kakao.com/1071240534,"
제주특별자치도 서귀포시 표선면 가시로592번길 25
(지번) 표선면 가시리 1298-3
",pyoseon,33.3567795,126.7756217
569,카페돗돗헌,3.1,39,https://place.map.kakao.com/1867412603,"
제주특별자치도 서귀포시 표선면 민속해안로 631-34
(지번) 표선면 표선리 40-1
",pyoseon,33.3223451,126.8414874
570,구면카페,5.0,0,https://place.map.kakao.com/72059741,"
제주특별자치도 서귀포시 표선면 중산간동로5220번길 47
(지번) 표선면 가시리 2317-2
",pyoseon,33.3515083,126.7663005
571,구멍인,5.0,2,https://place.map.kakao.com/2113301662,"
제주특별자치도 서귀포시 표선면 번영로 2570 1층
(지번) 표선면 성읍리 2425-1
",pyoseon,33.4035709,126.7804804
572,문화창달,5.0,5,https://place.map.kakao.com/1928637799,"
제주특별자치도 서귀포시 표선면 토산중앙로16번길 19
(지번) 표선면 토산리 383-3
",pyoseon,33.3088921,126.7819376
573,허브올레,3.7,9,https://place.map.kakao.com/1085493146,"
제주특별자치도 서귀포시 표선면 번영로 2543-5
(지번) 표선면 성읍리 2669-4
",pyoseon,33.4057856,126.7789552
574,굿마운틴,4.0,9,https://place.map.kakao.com/1406505167,"
제주특별자치도 서귀포시 표선면 서성일로 79
(지번) 표선면 성읍리 407-1
",pyoseon,33.3985231,126.8036712
575,이디야커피 제주성읍점,5.0,0,https://place.map.kakao.com/2146177384,"
제주특별자치도 서귀포시 표선면 번영로 2644
(지번) 표선면 성읍리 2381
",pyoseon,33.3991289,126.7851936
576,모드락572,4.8,5,https://place.map.kakao.com/19637817,"
제주특별자치도 서귀포시 표선면 가시로 572
(지번) 표선면 가시리 1965-1
",pyoseon,33.3544019,126.7737975
577,오크라카페,5.0,5,https://place.map.kakao.com/1684590316,"
제주특별자치도 서귀포시 표선면 번영로 3189 1층
(지번) 표선면 하천리 1415
",pyoseon,33.3640978,126.8200225
578,레몬일레븐,4.9,25,https://place.map.kakao.com/819224787,"
제주특별자치도 서귀포시 표선면 토산중앙로49번길 41 1층
(지번) 표선면 토산리 468-1
",pyoseon,33.3079158,126.7762676
579,초가시월,4.4,13,https://place.map.kakao.com/822705610,"
제주특별자치도 서귀포시 표선면 성읍정의현로22번길 9-2 4호
(지번) 표선면 성읍리 987
",pyoseon,33.3846452,126.802159
580,저장고,5.0,4,https://place.map.kakao.com/253923215,"
제주특별자치도 서귀포시 표선면 원님로652번길 118
(지번) 표선면 가시리 2856-4
",pyoseon,33.3454429,126.7634705
581,더벤티 해비치리조트점,5.0,4,https://place.map.kakao.com/1768944605,"
제주특별자치도 서귀포시 표선면 민속해안로 577 1층
(지번) 표선면 표선리 40-41
",pyoseon,33.3248304,126.8439441
582,바르고빛날희,5.0,4,https://place.map.kakao.com/53943794,"
제주특별자치도 서귀포시 표선면 번영로 2984
(지번) 표선면 성읍리 1129
",pyoseon,33.3761076,126.8035495
583,물팡카페,5.0,0,https://place.map.kakao.com/1321823596,"
제주특별자치도 서귀포시 표선면 민속해안로 40 1층
(지번) 표선면 세화리 191-6
",pyoseon,33.3035928,126.8062382
584,영모루,5.0,0,https://place.map.kakao.com/499887601,"
제주특별자치도 서귀포시 표선면 서성일로 46
(지번) 표선면 성읍리 483-15
",pyoseon,33.3960015,126.802287
585,조선드립480,5.0,3,https://place.map.kakao.com/622410128,"
제주특별자치도 서귀포시 표선면 성읍정의현로22번길 7-1
(지번) 표선면 성읍리 987
",pyoseon,33.3846452,126.802159
586,카페봄봄 표선점,0.0,1,https://place.map.kakao.com/1619163899,"
제주특별자치도 서귀포시 표선면 표선중앙로 86 1층
(지번) 표선면 표선리 628
",pyoseon,33.3257056,126.8332148
587,아마니타카페,4.5,0,https://place.map.kakao.com/148278063,"
제주특별자치도 서귀포시 표선면 표선중앙로 68
(지번) 표선면 표선리 551-1
",pyoseon,33.3269897,126.8317896
588,보타니카170,0.0,1,https://place.map.kakao.com/14079983,"
제주특별자치도 서귀포시 표선면 돈오름로 170
(지번) 표선면 표선리 2596-1
",pyoseon,33.3298498,126.8148541
589,테쉬폰카페,0.0,0,https://place.map.kakao.com/139839930,"
제주특별자치도 서귀포시 표선면 토산중앙로16번길 15-1
(지번) 표선면 토산리 379
",pyoseon,33.3092112,126.7811922
590,렐레몬,5.0,1,https://place.map.kakao.com/1852162528,"
제주특별자치도 서귀포시 표선면 가시로 326
(지번) 표선면 세화리 2158-1
",pyoseon,33.3456001,126.7895359
591,소네향,5.0,0,https://place.map.kakao.com/727757070,"
제주특별자치도 서귀포시 표선면 성읍정의현로 77
(지번) 표선면 성읍리 679
",pyoseon,33.3894352,126.8009153
592,오롱도롱,4.8,3,https://place.map.kakao.com/2088243069,"
제주특별자치도 서귀포시 표선면 표선동서로 236-1
(지번) 표선면 표선리 631-2
",pyoseon,33.325009,126.8324787
593,서은이네,4.0,0,https://place.map.kakao.com/262868146,"
제주특별자치도 서귀포시 표선면 세성로 40
(지번) 표선면 세화리 331-4
",pyoseon,33.3104753,126.8047678
594,분홍분홍해,0.0,0,https://place.map.kakao.com/1566296022,"
제주특별자치도 서귀포시 표선면 번영로 2650
(지번) 표선면 성읍리 2045-1
",pyoseon,33.3987468,126.7873305
595,모루,0.0,0,https://place.map.kakao.com/1056724363,"
제주특별자치도 서귀포시 표선면 민속해안로 537 1층
(지번) 표선면 표선리 40-76
",pyoseon,33.3234478,126.8447796
596,배고팡,5.0,12,https://place.map.kakao.com/1912991771,"
제주특별자치도 서귀포시 표선면 번영로 3510
(지번) 표선면 표선리 1867
",pyoseon,33.3357308,126.8282217
597,슬로울리 앤,3.7,0,https://place.map.kakao.com/1355082903,"
제주특별자치도 서귀포시 표선면 한마음초등로 402-12
(지번) 표선면 하천리 2185-46
",pyoseon,33.3496425,126.8182698
598,유끼네하우스,0.0,0,https://place.map.kakao.com/524669647,"
제주특별자치도 서귀포시 표선면 성읍정의현로136번길 5-8
(지번) 표선면 성읍리 1633-8
",pyoseon,33.3937793,126.7979406
599,퐁낭아래구판장,5.0,3,https://place.map.kakao.com/217182903,"
제주특별자치도 서귀포시 표선면 세성로 276 1층
(지번) 표선면 세화리 1154-1
",pyoseon,33.3295853,126.7982139
600,카페하루,0.0,0,https://place.map.kakao.com/1380482470,"
제주특별자치도 서귀포시 표선면 성읍정의현로122번길 7-8
(지번) 표선면 성읍리 1639-3
",pyoseon,33.3936823,126.7985385
601,표선카페,0.0,0,https://place.map.kakao.com/10891303,"
제주특별자치도 서귀포시 표선면 표선중앙로 89 1층
(지번) 표선면 표선리 624-2
",pyoseon,33.32589430000001,126.8336204
602,초가인,3.5,7,https://place.map.kakao.com/1850897820,"
제주특별자치도 서귀포시 표선면 중산간동로 4710-1
(지번) 표선면 성읍리 1430-7
",pyoseon,33.3662211,126.7805125
603,뚜르셀프카페,4.5,3,https://place.map.kakao.com/2035112788,"
제주특별자치도 서귀포시 표선면 가시로613번길 60 2층
(지번) 표선면 가시리 1877-6
",pyoseon,33.3534881,126.7718302
604,FM빈티지카페,5.0,7,https://place.map.kakao.com/52481575,"
제주특별자치도 서귀포시 표선면 토산강왓로 11
(지번) 표선면 토산리 430-3
",pyoseon,33.3084382,126.7823595
605,카페플로,5.0,2,https://place.map.kakao.com/1403258007,"
제주특별자치도 서귀포시 표선면 표선백사로 127 1층
(지번) 표선면 표선리 879
",pyoseon,33.3267724,126.8366934
606,가름다방,0.0,0,https://place.map.kakao.com/21483779,"
제주특별자치도 서귀포시 표선면 표선중앙로80번길 9
(지번) 표선면 표선리 692
",pyoseon,33.3258978,126.8317849
607,꿈꾸는고래,0.0,0,https://place.map.kakao.com/1186512232,"
제주특별자치도 서귀포시 표선면 일주동로 6208
(지번) 표선면 세화리 128-5
",pyoseon,33.5119426,126.8616547
608,지유명차 표선점,0.0,0,https://place.map.kakao.com/165907631,"
제주특별자치도 서귀포시 표선면 성읍민속로 59
(지번) 표선면 성읍리 1018-4
",pyoseon,33.3823162,126.7995374
609,Flow,5.0,0,https://place.map.kakao.com/1354026569,"
제주특별자치도 서귀포시 표선면 표선백사로 127
(지번) 표선면 표선리 879
",pyoseon,33.3267724,126.8366934
610,엘마르카페,0.0,0,https://place.map.kakao.com/770873253,"
제주특별자치도 서귀포시 표선면 표선당포로 17
(지번) 표선면 표선리 44-6
",pyoseon,33.3260298,126.8443579
611,라그라스,0.0,0,https://place.map.kakao.com/291795118,"
제주특별자치도 서귀포시 표선면 세성로 67-9
(지번) 표선면 세화리 353-2
",pyoseon,33.3377638,126.802621
612,아트에스프레소,0.0,1,https://place.map.kakao.com/21485182,"
제주특별자치도 서귀포시 표선면 표선중앙로 92
(지번) 표선면 표선리 634-7
",pyoseon,33.325591,126.8337791
613,표선모르,5.0,0,https://place.map.kakao.com/1220087013,"
제주특별자치도 서귀포시 표선면 표선동서로 236 2층
(지번) 표선면 표선리 633-2
",pyoseon,33.325009,126.8324787
614,메밀문화원,0.0,0,https://place.map.kakao.com/1279879742,"
제주특별자치도 서귀포시 표선면 민속해안로 631-34
(지번) 표선면 표선리 40-1
",pyoseon,33.3223451,126.8414874
615,표선미소카페,0.0,0,https://place.map.kakao.com/702134084,"
제주특별자치도 서귀포시 표선면 표선중앙로90번길 11 1층
(지번) 표선면 표선리 648-2
",pyoseon,33.3246678,126.8332115
616,곰다방,0.0,0,https://place.map.kakao.com/9687823,"
제주특별자치도 서귀포시 표선면 표선중앙로 76
(지번) 표선면 표선리 699
",pyoseon,33.3264263,126.8322772
617,표선키즈몬,0.0,0,https://place.map.kakao.com/1236814108,"
제주특별자치도 서귀포시 표선면 표선관정로 39-28
(지번) 표선면 표선리 1684
",pyoseon,33.327116,126.8287345
618,우정카페,0.0,0,https://place.map.kakao.com/107369189,"
제주특별자치도 서귀포시 표선면 표선동서로 222-1
(지번) 표선면 표선리 779-2
",pyoseon,33.3237502,126.8318952
619,보리다방,0.0,0,https://place.map.kakao.com/11056122,"
제주특별자치도 서귀포시 표선면 표선동서로 255
(지번) 표선면 표선리 598-3
",pyoseon,33.3265182,126.8331331
620,라이브카페해비치,0.0,0,https://place.map.kakao.com/20064837,"
제주특별자치도 서귀포시 표선면 표선당포로 10-4
(지번) 표선면 표선리 40-46
",pyoseon,33.3252699,126.8437965
621,두리다방,0.0,0,https://place.map.kakao.com/8943676,"
제주특별자치도 서귀포시 표선면 표선중앙로80번길 9
(지번) 표선면 표선리 692
",pyoseon,33.3258978,126.8317849
622,원다방,0.0,0,https://place.map.kakao.com/9357014,"
제주특별자치도 서귀포시 표선면 표선동서로 228
(지번) 표선면 표선리 658-2
",pyoseon,33.3242993,126.8321767
623,용용다실,0.0,0,https://place.map.kakao.com/112046828,"
제주특별자치도 서귀포시 표선면 표선동서로 264 2층
(지번) 표선면 표선리 592
",pyoseon,33.3247649,126.8331191
624,팽이,0.0,0,https://place.map.kakao.com/1528076848,"
제주특별자치도 서귀포시 표선면 표선중앙로96번길 12
(지번) 표선면 표선리 634-4
",pyoseon,33.3249394,126.8340699
625,빈티지음악카페,0.0,0,https://place.map.kakao.com/80310661,"
제주특별자치도 서귀포시 표선면 토산강왓로 9
(지번) 표선면 토산리 430-3
",pyoseon,33.3084382,126.7823595
626,돌이삼구,5.0,1,https://place.map.kakao.com/846853529,"
제주특별자치도 서귀포시 표선면 표선동서로 239
(지번) 표선면 표선리 688-1
",pyoseon,33.3252096,126.8323332
627,Pyoseom Morl Cafe,0.0,0,https://place.map.kakao.com/1478737653,"
제주특별자치도 서귀포시 표선면 표선동서로 236
(지번) 표선면 표선리 633
",pyoseon,33.325009,126.8324787
628,목장카페드르쿰다 주차장,0.0,0,https://place.map.kakao.com/1616812960,"
제주특별자치도 서귀포시 표선면 번영로 2454
(지번) 표선면 성읍리 2873
",pyoseon,33.4091347,126.7701478
629,목장카페 드르쿰다 전기차충전소,0.0,0,https://place.map.kakao.com/1869216614,"
제주특별자치도 서귀포시 표선면 번영로 2454
(지번) 표선면 성읍리 2873
",pyoseon,33.4091347,126.7701478
630,라이브카페레옹,0.0,1,https://place.map.kakao.com/1146847624,"
제주특별자치도 서귀포시 표선면 민속해안로 580
(지번) 표선면 표선리 40-47
",pyoseon,33.3251622,126.8438441
631,봄에허브카페,0.0,0,https://place.map.kakao.com/1047382272,"
제주특별자치도 서귀포시 표선면 성읍정의현로22번길 13
(지번) 표선면 성읍리 987
",pyoseon,33.3846452,126.802159
632,카페가드니아 전기차충전소,0.0,0,https://place.map.kakao.com/1740302202,"
제주특별자치도 서귀포시 표선면 표선리 1476-4

",pyoseon,33.3180304,126.8289451
